job_title,company,location,job_summary,post_date,more_info,salary,job_url
Data Scientist,Quinyx,Distans in 111 52 Stockholm,"A few years of working experience in a data scientist role or similar.
Develop and implement advanced models using state-of-the-art data technologies.",PostedPublicerad för mer än 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=c19e0a08e284df26&fccid=cb08197253757670&vjs=3
Data Scientist,Paradox Interactive,118 66 Stockholm,"You’ll function as the data specialist, proactively working with stakeholders to support business decisions and evangelizing a data-driven culture at Paradox.",PostedPublicerad för mer än 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=f879633337e02121&fccid=b362c5db565b8d5d&vjs=3
Data Scientist – Connected Supply Chain,Volvo Group,Göteborg,"Explore and interpret large amounts of data and communicate the insights and findings.
This position requires a scientific mind-set and engineering skills in…",PostedPublicerad för mer än 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=26dfcd9e6f48b52f&fccid=0f63e537c80f169b&vjs=3
Data Scientist @Electromobility,Volvo Group,Göteborg,"Data mining and data preparations.
Knowledge about data communication, telematics and truck services.
CRISP-DM (Cross-industry standard process for data mining)…",PostedPublicerad för mer än 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=871e652ac58f3006&fccid=0f63e537c80f169b&vjs=3
Data Scientist,Qred,113 53 Stockholm,Identify new data sources that can be used for decision making and setting up integrations together with our data engineers.,PostedPublicerad för mer än 30 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=7d2c7acc9f838c17&fccid=b18eaf59eb3dea36&vjs=3
Data Engineer/Scientist - Next Generation Battery,Northvolt,Västerås,"The Advanced Materials team is looking to hire a data engineer with considerable experience with data pipelines, data handling, analysis, visualization.",PostedPublicerad för mer än 30 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=90b1af2ad9b03033&fccid=0284097cdcfc2e52&vjs=3
Data Scientist,Utopia Music,Distans in 114 59 Stockholm,"Strong understanding of ML related problems and approaches (including data preparation, cleaning, data splits, etc.).",PostedPublicerad för mer än 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=b99d0f7f4edbbc11&fccid=e5bee5e820a0f5f2&vjs=3
Data Scientist,Formulate,Distans in 111 56 Stockholm,"Cadence and Google Platform products for MLOps, orchestration and data analysis.
Our mission is to help retailers make better, data-enabled decisions that save…",PostedPublicerad för mer än 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=f8d728c18be749b9&fccid=b6b403170065332a&vjs=3
Data Scientist/Analyst,Market Partner,116 22 Stockholm,"Lead and manage a team of data and insights practitioners (data engineering, data science, user research).
You are user-centric and data-informed.",PostedPublicerad för 1 dag sedan,,,https://www.indeed.com/rc/clk?jk=d18cae141a3b7dbb&fccid=afc84b119df19996&vjs=3
Data Scientist,Securitas,Distans in 211 22 Malmö,"A broad skillset for analysis of structured and unstructured data.
Communicate with the business stakeholders to present key data insights, explain the…",PostedPublicerad för mer än 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=feecbab89e984a61&fccid=842ec1ced0fea1d5&vjs=3
