job_title,company,location,job_summary,post_date,more_info,salary,job_url
"Applied Scientist , Customer Targeting Data and Privacy",Amazon Dev Ctr (Romania) S.R.L,București+1 locaţie,"Our systems operate at a massive scale and rely heavily on data aggregation, data mining, and machine learning.
Advanced level of written and spoken English.",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=66102814f6a724ed&fccid=fe2d21eef233e94a&vjs=3
Data Scientist Logistics,DRÄXLMAIER Group,Timișoara,"Coding Knowledge using statistical computer languages (e.g.: C, Python, SQL, VBA, DAX) to manipulate data and draw insights from large data sets;",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=16e784daa88cb22b&fccid=c1110a0ca575452c&vjs=3
"Data Scientist, REMOTE",Pentalog,Cluj-Napoca,"Selecting appropriate algorithm or method, labeling data, classifying label data, grouping unlabeled data;
Develop custom data models and algorithms to apply to…",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=bb6eaee4052eea32&fccid=fa1af4a4ce0a8189&vjs=3
Data Engineer,ALTEN Romania,București,"At least 2 years of experience in the field of data analysis, big data, data engineering, and data integration;
Knowledge of data version control;",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=d118cd9aa101e102&fccid=f452ff89851e4578&vjs=3
Senior Data Scientist,Bolt Technology,București,"Experience with causal inference from observational data.
Awareness of both business and technical aspects of data science.",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=dfc55b7a1f471260&fccid=780d3c40e3ac32cf&vjs=3
Data Scientist,Endava,Iasi+1 locaţie,"Extend the data with third party sources.
Enhance data collection procedures to include relevant information for the analysis.",PostedPostat cu 8 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=29c5f60200a7e1b9&fccid=6aa752aefaee32a1&vjs=3
Data Scientist - Divizia MIS,Libra Internet Bank SA,București,"Prezinti analiza datelor si rezultatele modelelor predictive;
Salariul de incadrare pentru rolul de Data Scientist este in intervalul de 11.000 si 21.000 lei …",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=a0d6e2c10d58a76d&fccid=eb368e3936b271a4&vjs=3
Data Scientist - Electrification Innovation Department,Vitesco Technologies,Iasi,"Set new data collection standards (signal lists, metadata) and assess data quality and accuracy.
Improve the development process by using new data analysis…",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=7e05bf8d41f69b09&fccid=ba5886a360bb24d7&vjs=3
Data Scientist / Cloud,Deutsche Telekom Pan-Net s.r.o.,București,Being involved in the development of assessment and steering tools for various data sources to provide the data records required.,PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=09fc820c96d68a14&fccid=13ef3ec45d2747eb&vjs=3
Data Scientist,Luxoft,Romania,"+2 years of experience as a data scientist and has background in statistics.
+2 years of experience as a data scientist and has background in statistics.",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=3c66b76851dac090&fccid=4b841d912d46e4fd&vjs=3
