job_title,company,location,job_summary,post_date,more_info,salary,job_url
Delivery Systems Coordinator II,Worley,"New Plymouth, Taranaki","48,000 people. 49 countries. Over 120 office locations. We’re not just engineers. We’re a global team of data scientists, consultants, construction workers…",PostedPosted 3 days ago,,,https://www.indeed.com/rc/clk?jk=a58d96e52edf6863&fccid=d9805af20a6c196e&vjs=3
Social Media Advisor,Department of Conservation,"Wellington City, Wellington","Optimise and improve DOC's social media presence through informed data analytics and performance reporting.
You will help them share their stories and inspire…",PostedPosted 8 days ago,,,https://www.indeed.com/rc/clk?jk=7272070e8d3b27f6&fccid=fb92a945df430be3&vjs=3
2022/23 Undergraduate Engineering Geologist - Christchurch,AECOM,"Hybrid remote in Christchurch, Canterbury+1 location","+ Analysis of geotechnical data, preparation of ground models, design and reporting on foundations, retaining walls, soil slope stability, earthworks, rock…",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=01b1b33c246709cf&fccid=bafa4b35e9cd20ce&vjs=3
Production Engineer,Adecco Personnel Limited,"Hutt Valley, Wellington","Our client is a collective of pole measurement analysts, scientists, field data collectors, and customer advocates.
Competitive salary, with amazing benefits.",PostedPosted 23 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=bfdee6ba1a9d531b&fccid=fa101182bd51b2ce&vjs=3
Senior Environmental Scientist – Groundwater,Bay of Plenty Regional Council,"Tauranga, Bay of Plenty","Collecting, analysing and maintaining data for regional and state of the environment reporting, environmental projects, and consent and compliance monitoring.",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=85babf2b39265955&fccid=8b9f85742ea32e8e&vjs=3
Product Administrative Support,Livestock Improvement Corporation,"Hamilton, Waikato","Ref: 42495 | Hamilton (Newstead) | Administration, Data Entry & Documentation, Facilities Management, Personal Assistant, Administration & Support, Receptionist…",PostedPosted 8 days ago,Part-time +1,,https://www.indeed.com/rc/clk?jk=db080e2747f59e39&fccid=9a798dc708344889&vjs=3
Data Scientist Consultant,DATANOMIQ GmbH,Berlins,Von klassischer Business Intelligence über Process Mining bis hin zu Data Science und Deep Learning bestreiten wir die Daten(r)evolution aus allen Perspektiven.,PostedPosted 25 days ago,,,https://www.indeed.com/rc/clk?jk=66cf2ebbba103786&fccid=32d1a85dca7c92db&vjs=3
Graduate Engineering Geologist/Geotechnical Engineer,AECOM,"Hybrid remote in Hamilton, Waikato","Analysis of geotechnical data, preparation of ground models, design and reporting on foundations, retaining walls, soil slope stability, earthworks, rock slope…",PostedPosted 30+ days ago,Full-time,,https://www.indeed.com/rc/clk?jk=e5d44eff8b10cefa&fccid=bafa4b35e9cd20ce&vjs=3
Senior Research and Data Analyst,"Ministry of Business, Innovation & Employment",Wellington City 6011,"A demonstrable background in the use of specialist data mining and analytics software (R based, Python, SQL or similar) with experience quantifying the benefits…",PostedPosted 3 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=12a7ec30c662c588&fccid=d129651d7619bd56&vjs=3
Senior Data Engineer,ANZ Banking Group,"Wellington City, Wellington","Proven ability to work with large data sets.
Help shape the future of how we use data for decision-making.
Get stuck into our huge data sets to create solutions…",PostedPosted 3 days ago,,,https://www.indeed.com/rc/clk?jk=027fbf628a0811cb&fccid=82e2c70af47d511b&vjs=3
