job_title,company,location,job_summary,post_date,more_info,salary,job_url
Sr. Associate – Data Science,Pfizer,Θεσσαλονίκη,"The ideal candidate is an expert in data science with experience working in diverse and cross-functional teams, bridging the gap between data, technology, and…",PostedΔημοσιεύτηκε πάνω από 30 ημέρες πριν,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=12bdeb41de142221&fccid=7ff126af0cd3d93b&vjs=3
Senior Data Scientist in Athens,Accenture,Αθήνα,"As part of Applied Intelligence practice, you will manage, architect and analyze big data in order to build data driven business insights and high impact data…",PostedΔημοσιεύτηκε πάνω από 30 ημέρες πριν,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=1794f02f622fb37f&fccid=a4e4e2eaf26690c9&vjs=3
Data Scientist,Intracom Telecom,Παιανία,"Synthesizing data and methodologies into actionable business strategies.
Experience using computer languages such as Python and/or Java, R and SQL to analyse…",PostedΔημοσιεύτηκε πάνω από 30 ημέρες πριν,,,https://www.indeed.com/rc/clk?jk=e22d0510bfc12f98&fccid=533112d1e9eeda9e&vjs=3
Senior Data Scientist,SoftOne Technologies,Αθήνα,"Efficiently explore new data sources and assess data gathering techniques.
To support low to moderately complex business systems and operational data flows.",PostedΔημοσιεύτηκε πάνω από 30 ημέρες πριν,,,https://www.indeed.com/rc/clk?jk=75884e2a78f41328&fccid=f40836d04e576226&vjs=3
Machine Learning Engineer,TUI,Αθήνα,Create data tools for data scientist team members that assist them in building and optimizing our product into an innovative industry leader.,PostedΔημοσιεύτηκε πριν από 19 ημέρες,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=d37cfa6896ceac12&fccid=8852e4785c7f0abe&vjs=3
R&D Analytical Scientist,Demo S.A.,Αθήνα,"Document all experimental data in accordance with SOPs and GMPs.
Run the daily schedule of analyses and provide the necessary reports.",PostedΔημοσιεύτηκε πριν από 4 ημέρες,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=62810118e1a66941&fccid=1116915d4d93e050&vjs=3
Data Scientist,WATT+VOLT,Μαρούσι,"To leverage enterprise and external data towards actionable data insights and tangible business value, we are looking to expand our technical expertise with a…",PostedΔημοσιεύτηκε πάνω από 30 ημέρες πριν,,,https://www.indeed.com/rc/clk?jk=0c50748311a275c9&fccid=bf7ed5b6d42c69b6&vjs=3
Join a Company that Saves Lives – Join Pfizer,Pfizer,Θεσσαλονίκη,Overview Do you want to work for a company that saves lives !? If so then we have a great opportunity for you to join Pfizer’s NewDigital Hub in Thessaloniki…,PostedΔημοσιεύτηκε πάνω από 30 ημέρες πριν,,,https://www.indeed.com/rc/clk?jk=b5ad594e9bdd1c9f&fccid=7ff126af0cd3d93b&vjs=3
RL Data Scientist/Engineer,Intracom Telecom,Παιανία,"As a member of the product's team, the successful candidate will work on the development of several mechanisms targeting at the performance-optimized, energy…",PostedΔημοσιεύτηκε πάνω από 30 ημέρες πριν,,,https://www.indeed.com/rc/clk?jk=495fd956c29097b8&fccid=533112d1e9eeda9e&vjs=3
Digital Data Analyst Lead,Satori Analytics,Αθήνα,"You have a strong background in data analysis.
Understanding, extracting, cleaning and integrating data from a range of systems.",PostedΔημοσιεύτηκε πάνω από 30 ημέρες πριν,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=4c9373f4809eea9c&fccid=76668b57c5ec10b2&vjs=3
Senior Data Scientist - Tech Lead,Kaizen Gaming,Αθήνα+1 περιοχή,"At Kaizen, our aim is to make data driven decisions in order to automate our servicers while also focusing on offering tailored customer experiences.",PostedΔημοσιεύτηκε πριν από 23 ημέρες,,,https://www.indeed.com/rc/clk?jk=049afada5820f7fe&fccid=958e4ce36312bf36&vjs=3
Lead Data Scientist,Convert Group,Αθήνα,"Ensure data quality and integrity.
Lead data mining and collection processes.
Conceive, plan and prioritize data projects.
Strong knowledge of Python and SQL.",PostedΔημοσιεύτηκε πάνω από 30 ημέρες πριν,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=24a8c7c3fa934c39&fccid=8c4f73e84856b018&vjs=3
Data Engineering Consultant,D ONE Solutions,Αθήνα,"Experience in working with large data sets, streaming data and databases.
Additionally we will be building a custom machine accelerated but human curated data…",Posted30+ ημέρες πριν,,,https://www.indeed.com/rc/clk?jk=0db05218d0e6e4e6&fccid=c179fdf0d83e0cf0&vjs=3
Senior Data Scientist,iTechScope Recruitment,Αθήνα,"Proven experience of 3+ years in predictive analytics, data science and data mining.
You will be an expert in turning data into information and transforming…",Posted30+ ημέρες πριν,,,https://www.indeed.com/rc/clk?jk=df6d726b029c1288&fccid=e56ff7c5c07a24df&vjs=3
Senior Customer Success Account Manager,Microsoft,Αθήνα,"As a Senior CSAM in the Customer Success team, you will be the primary customer facing role responsible for customer success through delivery management of…",Posted25 ημέρες πριν,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=82843d4630b206b4&fccid=734cb5a01ee60f80&vjs=3
Senior Data Scientist,Softone Technologies S.A.,Αθήνα,"Efficiently explore new data sources and assess data gathering techniques.
To support low to moderately complex business systems and operational data flows.",Posted30+ ημέρες πριν,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=bee802c34fa26133&fccid=fad2e758bcfc953f&vjs=3
Quantitative Researcher,Exness Careers,Κύπρος,"Create and check hypothesis based on finance data.
Conduct In-depth analysis of low-level pricing market-data (ticks, trades and other relevant data) to…",Posted30+ ημέρες πριν,,,https://www.indeed.com/rc/clk?jk=80e281c045a974e1&fccid=acf731dffd028981&vjs=3
Data Scientist - Business Intelligence Analyst,Celestino,Αιγάλεω,"Analyst- Data Scientist για να διαχειριστεί την υπάρχουσα λύση ΒΙ και να συμβάλει στον τομέα της ανάλυσης των δεδομένων και των τάσεων, ώστε να μας βοηθήσει…",Posted30+ ημέρες πριν,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=049d8c1ee6989f51&fccid=ae5fb6e1be6f8f3f&vjs=3
Junior Data Analyst,Randstad Hellas,Αθήνα,"Understanding of data import flows, data exchange.
Experience in data analysis /system integration analysis.
The Project Coordinator Data position is full time…",Posted30+ ημέρες πριν,,,https://www.indeed.com/rc/clk?jk=faddb876c2e51ef9&fccid=f8b265243da9f9d7&vjs=3
Lead Data Scientist,Code.Hub,Αθήνα,"Provide data science solutions to business problems.
Facilitate data-driven decision making and optimizations by means of predictive modeling.",Posted30+ ημέρες πριν,,,https://www.indeed.com/rc/clk?jk=75de073a3811fbc8&fccid=6398069fd87f7250&vjs=3
AI_Senior Software Engineer Agile for MLOps,Deutsche Telekom Pan-Net s.r.o.,Θεσσαλονίκη,"Converting code from Data scientist into software components (e.g. Kubeflow).
We are looking for a Senior Software Engineer Agile in the area of AI and ML with…",Posted25 ημέρες πριν,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=a18f44a296c26f8e&fccid=13ef3ec45d2747eb&vjs=3
Business Intelligence Engineer,EUROPEAN DYNAMICS,Αθήνα,"Experience in data warehouse design (e.g. dimensional modeling) and data mining;
Maintain and support data analytics platforms (e.g. SSAS);",Posted30+ ημέρες πριν,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=fe716c290d09feab&fccid=226b3caa582bfb5a&vjs=3
Sr Manager – Data Science,Pfizer,Θεσσαλονίκη,"7-8 years of work experience as a data scientist and project lead for a diverse range of projects.
Inform data science product development and activation in…",Posted30+ ημέρες πριν,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=675a25eea5a91325&fccid=7ff126af0cd3d93b&vjs=3
Senior Data Engineer,Dialectica,Αθήνα,"Experience building and optimizing ‘big data’ data pipelines, architectures and data sets.
You will support our software developers, database architects, data…",Posted30+ ημέρες πριν,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=956ea8d50f6025bf&fccid=10846d0b4736859b&vjs=3
Lead BI/Analytics Engineer,Manpower,Αθήνα,"Exposure in large-scale data management projects, integrating data from heterogenous systems (CRM, Billing, ERP, Hubspot, Portals etc.) both on premises and…",Posted25 ημέρες πριν,,,https://www.indeed.com/rc/clk?jk=8ff1f49de79e1db3&fccid=1a17983a910f73d8&vjs=3
Senior Software Engineer,Incelligent,Νέα Σμύρνη,Incelligent provides software solutions to help large corporations achieve digital transformation through the usage of Big Data and ML-powered Analytics.,Posted30+ ημέρες πριν,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=8b3340dbd95f9c57&fccid=4a196e8f6612914b&vjs=3
"Data Engineering Consultant (Athens, Greece)",D ONE,Αθήνα,"Experience in working with large data sets, streaming data and databases.
Additionally we will be building a custom machine accelerated but human curated data…",Posted30+ ημέρες πριν,Πλήρης απασχόληση,,https://www.indeed.com/rc/clk?jk=0f76bb66f9b4213e&fccid=d306b3e258c8d3a8&vjs=3
Business Analyst (BI) - Operational Management Domain,Exness Careers,Κύπρος,"Basic understanding of analytical database design, data architecture and data visualization.
Together you will contribute to the development of strategy…",Posted16 ημέρες πριν,,,https://www.indeed.com/rc/clk?jk=786a92e77c284ad9&fccid=acf731dffd028981&vjs=3
Business Analyst (BI) - Business Development Domain,Exness Careers,Κύπρος,"Basic understanding of analytical database design, data architecture, and data visualization.
The ultimate target of BI domain teams is to become strategy…",Posted30+ ημέρες πριν,,,https://www.indeed.com/rc/clk?jk=24f21df8d9da1c31&fccid=acf731dffd028981&vjs=3
