job_title,company,location,job_summary,post_date,more_info,salary,job_url
Data Scientist - Advanced Analytics,McKinsey & Company,Doha,"Experience in data treatment/data mining: SQL, AWK, Access, Spark, Excel.
You will shape the future of what data-driven organizations look like, drive processes…",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=777b91555ee9b1eb&fccid=6576e7250aa78c3c&vjs=3
Analytics & Reporting (Insurance Data Scientist),Malomatia,Qatar,"Experience with data visualization tools.
Experience with common data science toolkits.
The primary focus will be in applying data mining techniques,…",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=ed48888502cc15d4&fccid=023e2add4b2ac215&vjs=3
Data Scientist,Vodafone,Doha,"Work closely with commercial, campaigns & technology teams to establish data pipelines from data sourcing to customer targeting.",PostedPosted 15 days ago,,,https://www.indeed.com/rc/clk?jk=b3987977d5748ea3&fccid=374d720d3973ca1c&vjs=3
SR. SECURITY DATA SCIENTIST (CyberSecuirty),Qatar Petroleum,Qatar,"Extract relevant IOCs from external threat intelligence data feeds.
Continuously optimize security data pipeline to maximize the speed of security incident…",PostedPosted 3 days ago,,,https://www.indeed.com/rc/clk?jk=8a0e0392e1a4d0bd&fccid=71bbad94f78ebd95&vjs=3
