job_title,company,location,job_summary,post_date,more_info,salary,job_url
Project Quality Engineer I,Worley,Muscat,"48,000 people. 49 countries. Over 120 office locations. We’re not just engineers. We’re a global team of data scientists, consultants, construction workers…",PostedPosted 2 days ago,,,https://www.indeed.com/rc/clk?jk=03bb5b61e434b10a&fccid=d9805af20a6c196e&vjs=3
Data Scientist,Talent Arabia,Muscat,"2.Experience in data mining.
5.Experience using business intelligence tools (e.g. Tableau, Power BI, SpotFire) and data frameworks (e.g.Hadoop).",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=e26fc8398bbf174b&fccid=144ad60e18d268b0&vjs=3
Quality Management System Engineer,Worley,Muscat,"Minimum 2 years in Quality Management, and 5 years in oil and gas industry.
Engineering or Business Management degree or equivalent.",PostedPosted 2 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=01324670decc1e31&fccid=d9805af20a6c196e&vjs=3
Principal Process Engineer,Worley,Muscat,"You will provide process engineering services on large or mega projects to Worley' and its customers', including technical support and supervision within the…",PostedPosted 9 days ago,,,https://www.indeed.com/rc/clk?jk=223f7dd8b0405808&fccid=d9805af20a6c196e&vjs=3
Green Hydrogen/Ammonia Lead Engineer,Worley,Muscat,"Lead Green Hydrogen/Ammonia Engineer will be responsible for providing expert commercial, technical, and strategic support on engineering of hydrogen/ammonia…",PostedPosted 9 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=e75615a68a7e62f6&fccid=d9805af20a6c196e&vjs=3
Senior Process Engineer,Worley,Muscat,"Minimum 6 ye a r s exper i ence in upstre a m oil & g as Process Engineering.
Minimum 6 ye a r s in Fro n t End Engine e ring Design (FEED)/Engineering E…",PostedPosted 16 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=8036493ef7f6cfe2&fccid=d9805af20a6c196e&vjs=3
