job_title,company,location,job_summary,post_date,more_info,salary,job_url
Big Data Senior - Remote Work,BairesDev,"Valencia, Carabobo+5 ubicaciones","Hands-on experience with managing data loads and data quality a plus.
Write highly efficient Spark jobs to process TB of data.",PostedPublicado hace 1 días,,,https://www.indeed.com/rc/clk?jk=12cafc159ac46ca0&fccid=29707109e86166e5&vjs=3
Data Science / Data Engineer - REMOTE WORK,BairesDev,"Valencia, Carabobo+5 ubicaciones","Hands-on experience with managing data loads and data quality.
Input data from those interviews into the product and help develop a predictive, fair, and…",PostedPublicado hace 1 días,,,https://www.indeed.com/rc/clk?jk=b35f012c92425abc&fccid=29707109e86166e5&vjs=3
